Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-05-12 00:00:00+05:30,232.46902901785714,237.95925804121154,230.5400337108544,233.70556640625,9306586,0.0,0.0
2022-05-13 00:00:00+05:30,236.4754205803565,244.83441056876347,234.99157566781855,236.6732635498047,9029271,0.0,0.0
2022-05-16 00:00:00+05:30,238.40441011475028,239.24526158239584,233.0131100833276,237.118408203125,5814197,0.0,0.0
2022-05-17 00:00:00+05:30,239.34417571129458,244.2408607879383,236.67325795080262,243.4000244140625,6091306,0.0,0.0
2022-05-18 00:00:00+05:30,244.33979004484993,245.5268629290117,238.40441052959042,239.8387908935547,7269946,0.0,0.0
2022-05-19 00:00:00+05:30,232.46902946281642,236.27757066413642,224.70356861106552,227.7701873779297,9742143,0.0,0.0
2022-05-20 00:00:00+05:30,234.24965008188008,236.8216388392458,230.78734533221595,236.12918090820312,5651099,0.0,0.0
2022-05-23 00:00:00+05:30,238.4044024974899,241.37209215513502,231.2324858248476,235.33778381347656,7727997,0.0,0.0
2022-05-24 00:00:00+05:30,235.33779091374612,237.95925924709385,231.47980028018986,234.3980255126953,8267637,0.0,0.0
2022-05-25 00:00:00+05:30,236.03026797876487,236.82163984936003,221.78534789128892,226.63258361816406,7610418,0.0,0.0
2022-05-26 00:00:00+05:30,227.52288569327857,229.25403808442306,219.95528270691293,227.32504272460938,9419028,0.0,0.0
2022-05-27 00:00:00+05:30,226.58310963000804,236.37647951648057,225.09926479300006,234.84317016601562,11730633,0.0,0.0
2022-05-30 00:00:00+05:30,234.84317845594745,243.05378986278174,233.55719162737225,242.06455993652344,8134439,0.0,0.0
2022-05-31 00:00:00+05:30,237.0194891543846,254.2320833095465,236.52487420631152,250.1267852783203,13992839,0.0,0.0
2022-06-01 00:00:00+05:30,250.27517501346256,253.63855077428204,248.24725061600478,250.42355346679688,7109536,0.0,0.0
2022-06-02 00:00:00+05:30,250.2751766739591,254.72671143693466,247.80210180563935,252.64932250976562,6971401,0.0,0.0
2022-06-03 00:00:00+05:30,254.3804637193606,256.6062310028666,247.70316186884259,248.79132080078125,6538215,0.0,0.0
2022-06-06 00:00:00+05:30,248.09886945631956,250.7203227329698,241.619410396101,246.31825256347656,4606156,0.0,0.0
2022-06-07 00:00:00+05:30,246.0214789647114,246.0214789647114,234.64533484403822,235.4367218017578,6638940,0.0,0.0
2022-06-08 00:00:00+05:30,235.4367166971342,240.82801664462806,235.4367166971342,236.2281036376953,6425645,0.0,0.0
2022-06-09 00:00:00+05:30,235.43671906301125,238.55278724812382,233.6561022024681,237.61302185058594,4658413,0.0,0.0
2022-06-10 00:00:00+05:30,235.43672509870882,236.77219155196508,232.66687825512795,233.6066436767578,4042028,0.0,0.0
2022-06-13 00:00:00+05:30,230.19380245113337,230.2927314822399,217.23489938207416,224.2584228515625,19324289,0.0,0.0
2022-06-14 00:00:00+05:30,224.3078896700905,228.017501957909,217.7295165841395,220.54881286621094,13094527,0.0,0.0
2022-06-15 00:00:00+05:30,225.04980648265163,227.02826631986176,217.87788957276493,218.61981201171875,10716437,0.0,0.0
2022-06-16 00:00:00+05:30,221.63695960897553,222.3788820255904,209.7167364298064,211.2500457763672,12144356,0.0,0.0
2022-06-17 00:00:00+05:30,210.7059706688855,215.45427725214486,207.63935191245014,212.48658752441406,10180352,0.0,0.0
2022-06-20 00:00:00+05:30,213.27797679209613,213.67366272232013,198.34059896215365,206.40281677246094,9248842,0.0,0.0
2022-06-21 00:00:00+05:30,210.70597570811836,220.20258910175755,208.826444873385,219.1638946533203,9602280,0.0,0.0
2022-06-22 00:00:00+05:30,217.18543910070477,219.015505456247,207.73829003498543,209.0242919921875,7112101,0.0,0.0
2022-06-23 00:00:00+05:30,208.23289150464518,216.1467306117101,208.1339624780268,212.43711853027344,8689798,0.0,0.0
2022-06-24 00:00:00+05:30,213.67365803972453,219.95527393191324,213.22850760436518,218.57034301757812,6246679,0.0,0.0
2022-06-27 00:00:00+05:30,221.58750815668472,223.17028210987004,218.61981831530056,219.70797729492188,6191126,0.0,0.0
