Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-05-12 00:00:00+05:30,57.17773274612706,57.41797532069062,56.31285801137394,56.5531005859375,849587,0.0,0.0
2022-05-13 00:00:00+05:30,57.0335889933176,57.56212562020064,56.457008247750075,56.7933464050293,604058,0.0,0.0
2022-05-16 00:00:00+05:30,56.88944447988112,57.56212444653491,56.312860080258915,57.27383041381836,478591,0.0,0.0
2022-05-17 00:00:00+05:30,57.610170504577404,58.28285045108386,57.610170504577404,57.99455642700195,1223096,0.0,0.0
2022-05-18 00:00:00+05:30,58.28285271529948,58.42699606712942,57.369930157132735,57.706268310546875,837313,0.0,0.0
2022-05-19 00:00:00+05:30,56.697249894788186,57.17773506338809,56.2648125098861,56.60115432739258,639881,0.0,0.0
2022-05-20 00:00:00+05:30,57.369927020635295,57.850412165421496,57.0335852197985,57.12968444824219,495364,0.0,0.0
2022-05-23 00:00:00+05:30,57.51407146953441,57.75431404654301,57.129685545807135,57.32188034057617,516166,0.0,0.0
2022-05-24 00:00:00+05:30,57.32188139016888,57.51407252264624,56.937491793592436,57.177734375,292499,0.0,0.0
2022-05-25 00:00:00+05:30,57.369928810333754,57.65821917303677,55.207745591344874,55.73627853393555,567683,0.0,0.0
2022-05-26 00:00:00+05:30,55.83237451205955,56.69724927236919,54.967503417560785,56.50505447387695,464361,0.0,0.0
2022-05-27 00:00:00+05:30,56.937492879391606,57.75431620542981,56.74529807743822,57.369930267333984,678049,0.0,0.0
2022-05-30 00:00:00+05:30,58.282852827254345,58.282852827254345,56.79334586147383,57.369930267333984,676899,0.0,0.0
2022-05-31 00:00:00+05:30,57.321881017899635,61.117710846838925,56.745296626779506,59.86845016479492,2707307,0.0,0.0
2022-06-01 00:00:00+05:30,60.39698538429108,61.11771315100487,58.90748206624478,59.580162048339844,881673,0.0,0.0
2022-06-02 00:00:00+05:30,59.58016304100624,60.92552302761144,59.195773426030165,60.445037841796875,905633,0.0,0.0
2022-06-03 00:00:00+05:30,61.02161827395601,61.3099086507495,58.28285419570129,58.667240142822266,1184243,0.0,0.0
2022-06-06 00:00:00+05:30,59.051624806867736,59.051624806867736,58.23479786429506,58.475040435791016,362762,0.0,0.0
2022-06-07 00:00:00+05:30,58.61919086871362,58.71528643660025,57.56212495871693,57.706268310546875,459012,0.0,0.0
2022-06-08 00:00:00+05:30,59.09967785519167,62.751368200031216,59.09967785519167,60.445037841796875,9054286,0.0,0.0
2022-06-09 00:00:00+05:30,61.309905587561104,62.27087957187859,60.156740472190975,60.54113006591797,2569100,0.0,0.0
2022-06-10 00:00:00+05:30,59.96454945255428,60.30088759833219,59.05162691511457,59.195770263671875,659552,0.0,0.0
