Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-05-12 00:00:00+05:30,144.6629565887191,146.2867184623162,141.80906753324518,144.41693115234375,1582671,0.0,0.0
2022-05-13 00:00:00+05:30,147.1232154040423,149.97710454586758,141.26781284437922,142.49794006347656,2455422,0.0,0.0
2022-05-16 00:00:00+05:30,138.90596022673435,146.43434785270813,137.8726653707981,145.10580444335938,1941999,0.0,0.0
2022-05-17 00:00:00+05:30,145.10580316098606,149.09141833760793,143.03919845117568,148.15652465820312,1464457,0.0,0.0
2022-05-18 00:00:00+05:30,148.89459470172062,155.48807328724334,148.35333574716412,154.65158081054688,2114243,0.0,0.0
2022-05-19 00:00:00+05:30,150.22313166992853,159.32607319306504,148.8946032681647,152.88021850585938,4644838,0.0,0.0
2022-05-20 00:00:00+05:30,154.50398263010874,158.44038983087583,153.61829701641685,156.5706024169922,1504329,0.0,0.0
2022-05-23 00:00:00+05:30,157.25946463396215,161.83553182261846,154.25795125541714,156.37376403808594,2679620,0.0,0.0
2022-05-24 00:00:00+05:30,157.2102557203992,160.60540377966524,151.55167061622208,152.7325897216797,1924645,0.0,0.0
2022-05-25 00:00:00+05:30,154.30715778977373,156.7182040800731,148.845390060352,150.12472534179688,2160679,0.0,0.0
2022-05-26 00:00:00+05:30,150.9120112582635,152.5849812509674,143.9248827393105,150.17393493652344,1434044,0.0,0.0
2022-05-27 00:00:00+05:30,154.45476770708984,157.3578648860444,150.66598495360714,151.69927978515625,2719673,0.0,0.0
2022-05-30 00:00:00+05:30,153.76590123825528,155.93092212444964,153.47066770463758,154.84841918945312,957133,0.0,0.0
2022-05-31 00:00:00+05:30,155.1436350601117,166.21477976039182,153.5690812680147,164.0497589111328,3193864,0.0,0.0
2022-06-01 00:00:00+05:30,165.42751564778948,170.6432430821747,165.42751564778948,167.83856201171875,2410738,0.0,0.0
2022-06-02 00:00:00+05:30,167.1496989244967,167.1496989244967,162.8196419380945,165.42752075195312,1078547,0.0,0.0
2022-06-03 00:00:00+05:30,166.60842865615385,169.0686830219677,161.983153451664,163.5084991455078,1170114,0.0,0.0
2022-06-06 00:00:00+05:30,162.57360401818465,163.852939280068,159.76892307626434,161.39268493652344,1686569,0.0,0.0
2022-06-07 00:00:00+05:30,160.94984478991756,164.09896739791162,156.02933602236396,157.3578643798828,1155416,0.0,0.0
2022-06-08 00:00:00+05:30,157.60389270533256,158.4403852176204,151.20723119033545,152.2897491455078,1585436,0.0,0.0
2022-06-09 00:00:00+05:30,151.94530012838837,153.02781803090718,149.82948742897503,151.01040649414062,690424,0.0,0.0
2022-06-10 00:00:00+05:30,148.59937319706495,150.02631781724008,146.6311695785608,147.32003784179688,674620,0.0,0.0
