Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-05-12 00:00:00+05:30,205.81550775326969,205.81550775326969,191.71922879407725,193.5622100830078,60708,0.0,0.0
2022-05-13 00:00:00+05:30,200.18695097274184,207.2101838003762,197.24815573305042,202.77708435058594,50987,0.0,0.0
2022-05-16 00:00:00+05:30,205.21777818691106,209.45164011552453,199.14093498550292,202.77708435058594,40974,0.0,0.0
2022-05-17 00:00:00+05:30,206.16416636373512,210.19879074280703,203.922710064345,208.5052490234375,43321,0.0,0.0
2022-05-18 00:00:00+05:30,214.18360837816525,215.67791262266405,205.06835856706192,206.41322326660156,41566,0.0,0.0
2022-05-19 00:00:00+05:30,202.22917228206697,207.40942390133935,189.2785356334617,201.3325958251953,35665,0.0,0.0
2022-05-20 00:00:00+05:30,206.16417810698837,233.6095698429988,205.4668391476269,216.9231719970703,474931,0.0,0.0
2022-05-23 00:00:00+05:30,205.0185514232038,214.58208974913313,197.99531822705538,199.1409454345703,160175,0.0,0.0
2022-05-24 00:00:00+05:30,201.7310798127261,205.81551763248402,196.799878679696,197.79608154296875,49390,0.0,0.0
2022-05-25 00:00:00+05:30,197.24815645666186,202.6774587331023,194.25954802550032,195.35537719726562,51553,0.0,0.0
2022-05-26 00:00:00+05:30,198.2443659869637,200.23677167527487,190.2747432337189,198.443603515625,74873,0.0,0.0
2022-05-27 00:00:00+05:30,201.43221154918425,201.43221154918425,195.2557569708872,199.34019470214844,46751,0.0,0.0
2022-05-30 00:00:00+05:30,202.72726808951182,204.07214793850392,197.24815273574123,199.04132080078125,51159,0.0,0.0
2022-05-31 00:00:00+05:30,199.24056785975574,202.02993884996212,196.7500607615088,197.19834899902344,46810,0.0,0.0
2022-06-01 00:00:00+05:30,199.2405726545443,201.23297838108977,196.40138841387733,197.79608154296875,26355,0.0,0.0
2022-06-02 00:00:00+05:30,198.79227913116358,201.23297304124654,197.24816169389513,198.09494018554688,27732,0.0,0.0
2022-06-03 00:00:00+05:30,201.2329687254756,201.38239306745703,195.30556501358302,196.6006317138672,18243,0.0,0.0
2022-06-06 00:00:00+05:30,197.24816707211076,198.094945586851,192.76525418410824,194.75765991210938,26662,0.0,0.0
2022-06-07 00:00:00+05:30,193.91087341308594,196.2519561274329,192.8150594283151,193.91087341308594,14335,0.0,0.0
2022-06-08 00:00:00+05:30,192.26715233577556,200.38619957945951,189.42796809918215,198.24436950683594,39725,0.0,0.0
2022-06-09 00:00:00+05:30,197.39758610148718,199.8880931943692,191.51999544262526,195.0565185546875,34026,0.0,0.0
2022-06-10 00:00:00+05:30,193.26335524780006,196.25196383410625,192.06791485344743,192.61582946777344,16654,0.0,0.0
2022-06-13 00:00:00+05:30,189.27854273216056,189.8762705263913,178.469735658958,183.1519012451172,41721,0.0,0.0
2022-06-14 00:00:00+05:30,183.15189799974723,188.38196290361938,181.45834101305232,182.90284729003906,23451,0.0,0.0
2022-06-15 00:00:00+05:30,185.09448923342836,186.43935393617465,179.3165097674195,182.1058807373047,88091,0.0,0.0
2022-06-16 00:00:00+05:30,184.6462017953083,186.2401172129373,166.16663614109657,169.0556182861328,66408,0.0,0.0
2022-06-17 00:00:00+05:30,169.35447618689858,199.14093385943139,166.01719072287622,189.37815856933594,591162,0.0,0.0
2022-06-20 00:00:00+05:30,188.13291592185706,188.13291592185706,169.8525873867022,174.03663635253906,101677,0.0,0.0
2022-06-21 00:00:00+05:30,177.17467684885492,182.30511526926247,177.17467684885492,178.3701171875,48689,0.0,0.0
2022-06-22 00:00:00+05:30,177.32410424798024,182.60398230227526,171.59593795907077,172.99061584472656,94636,0.0,0.0
2022-06-23 00:00:00+05:30,172.59213682510313,178.56935368484696,171.54612083447824,174.08644104003906,58656,0.0,0.0
2022-06-24 00:00:00+05:30,177.2244773057413,199.24056592027074,177.2244773057413,191.66941833496094,641358,0.0,0.0
2022-06-27 00:00:00+05:30,192.26714611306127,193.71163717581345,186.28992913545315,191.66941833496094,101907,0.0,0.0
2022-06-28 00:00:00+05:30,190.27474028102378,191.1215187657553,187.28613179493442,189.0792999267578,31687,0.0,0.0
2022-06-29 00:00:00+05:30,187.23631465146354,190.22492307431483,185.39334857788103,187.13670349121094,18656,0.0,0.0
2022-06-30 00:00:00+05:30,188.63101097742907,192.21733202660306,186.28992825854633,187.38575744628906,37080,0.0,0.0
2022-07-01 00:00:00+05:30,188.88006895699414,204.96873911852134,188.28234115869031,192.1675262451172,573379,0.0,0.0
2022-07-04 00:00:00+05:30,193.16372931289658,194.20974536061104,187.48537602639576,189.12911987304688,47367,0.0,0.0
2022-07-05 00:00:00+05:30,192.71543553824756,225.78936664542056,187.28613312350717,195.5048065185547,458996,0.0,0.0
2022-07-06 00:00:00+05:30,197.696441385507,197.696441385507,191.5698002840982,195.1063232421875,55252,0.0,0.0
2022-07-07 00:00:00+05:30,196.25195988901544,198.3937899191397,194.3093673871366,196.30177307128906,40630,0.0,0.0
2022-07-08 00:00:00+05:30,203.02613261618615,204.66986114723264,193.56220606578304,194.65802001953125,68719,0.0,0.0
2022-07-11 00:00:00+05:30,196.2519533850406,197.2979693747245,191.8686671055111,195.8036651611328,36459,0.0,0.0
2022-07-12 00:00:00+05:30,195.803673099843,197.74626561610341,191.91847286647305,196.6504364013672,28564,0.0,0.0
2022-07-13 00:00:00+05:30,194.85728005203012,197.24816076888922,192.86487438769788,193.81126403808594,11994,0.0,0.0
2022-07-14 00:00:00+05:30,193.8112647967234,195.9032816319517,190.6234187614834,192.4663848876953,21554,0.0,0.0
2022-07-15 00:00:00+05:30,192.46639056680047,196.75006592845054,192.1177286843989,194.3093719482422,29122,0.0,0.0
2022-07-18 00:00:00+05:30,195.2557508358875,196.60063071024962,194.35917438687846,195.35537719726562,14330,0.0,0.0
2022-07-19 00:00:00+05:30,195.80366688575782,205.21778047413457,195.80366688575782,198.74246215820312,90402,0.0,0.0
2022-07-20 00:00:00+05:30,202.67745896010783,202.67745896010783,197.34778303907612,197.94549560546875,24344,0.0,0.0
2022-07-21 00:00:00+05:30,198.09494314844542,202.22917890281855,198.09494314844542,198.7922821044922,14055,0.0,0.0
2022-07-22 00:00:00+05:30,200.23676537685708,203.7234752217277,196.052716603182,197.49720764160156,28347,0.0,0.0
2022-07-25 00:00:00+05:30,197.99531030841766,200.73486806111273,194.60822680360684,198.29417419433594,32916,0.0,0.0
2022-07-26 00:00:00+05:30,199.24056309453027,199.88808884424805,195.25575183263967,196.6006317138672,14085,0.0,0.0
2022-07-27 00:00:00+05:30,201.731068858265,201.731068858265,197.3975805580073,198.8420867919922,11468,0.0,0.0
2022-07-28 00:00:00+05:30,199.58924036918566,206.21398301867313,195.305565218,199.1907501220703,124070,0.0,0.0
2022-07-29 00:00:00+05:30,203.07595837352366,204.71968700637382,198.44360597038815,200.03753662109375,44462,0.0,0.0
2022-08-01 00:00:00+05:30,201.83070451965935,204.6200603532055,198.44360569187594,200.48582458496094,41455,0.0,0.0
2022-08-02 00:00:00+05:30,200.48581188414786,206.91131685219065,200.48581188414786,202.07974243164062,78065,0.0,0.0
2022-08-03 00:00:00+05:30,204.91892464051963,209.0033624344754,201.53184100712892,202.62765502929688,84659,0.0,0.0
2022-08-04 00:00:00+05:30,196.3017700026406,202.62764883042715,196.3017700026406,198.64283752441406,109224,0.0,0.0
