Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-05-12 00:00:00+05:30,85.05000305175781,86.25,82.0,82.5999984741211,67845,0.0,0.0
2022-05-13 00:00:00+05:30,83.44999694824219,85.5,82.69999694824219,84.3499984741211,38282,0.0,0.0
2022-05-16 00:00:00+05:30,84.5,89.55000305175781,83.0,84.0999984741211,80573,0.0,0.0
2022-05-17 00:00:00+05:30,84.8499984741211,94.0,84.8499984741211,91.5,393813,0.0,0.0
2022-05-18 00:00:00+05:30,92.5,93.44999694824219,88.3499984741211,90.80000305175781,201626,0.0,0.0
2022-05-19 00:00:00+05:30,90.0999984741211,90.5,88.1500015258789,88.80000305175781,50628,0.0,0.0
2022-05-20 00:00:00+05:30,90.0,92.9000015258789,89.80000305175781,90.1500015258789,117365,0.0,0.0
2022-05-23 00:00:00+05:30,92.69999694824219,92.69999694824219,89.30000305175781,89.5999984741211,59140,0.0,0.0
2022-05-24 00:00:00+05:30,90.5,91.3499984741211,89.69999694824219,90.55000305175781,74672,0.0,0.0
2022-05-25 00:00:00+05:30,90.5999984741211,92.0,88.75,89.44999694824219,86233,0.0,0.0
2022-05-26 00:00:00+05:30,89.44999694824219,90.0,87.5,89.44999694824219,56195,0.0,0.0
2022-05-27 00:00:00+05:30,89.44999694824219,91.25,88.0,90.69999694824219,54378,0.0,0.0
2022-05-30 00:00:00+05:30,91.5,91.80000305175781,89.5,90.05000305175781,67026,0.0,0.0
2022-05-31 00:00:00+05:30,90.05000305175781,91.25,85.80000305175781,88.5,93662,0.0,0.0
2022-06-01 00:00:00+05:30,89.75,91.5,89.75,90.8499984741211,72740,0.0,0.0
2022-06-02 00:00:00+05:30,90.94999694824219,91.8499984741211,89.05000305175781,89.6500015258789,98238,0.0,0.0
2022-06-03 00:00:00+05:30,90.5999984741211,90.5999984741211,89.05000305175781,89.44999694824219,51584,0.0,0.0
2022-06-06 00:00:00+05:30,89.9000015258789,89.9000015258789,88.05000305175781,89.05000305175781,39367,0.0,0.0
2022-06-07 00:00:00+05:30,89.05000305175781,89.75,88.0,88.25,45192,0.0,0.0
2022-06-08 00:00:00+05:30,88.80000305175781,89.5,87.80000305175781,88.6500015258789,43372,0.0,0.0
2022-06-09 00:00:00+05:30,88.9000015258789,89.6500015258789,88.5,89.25,42848,0.0,0.0
2022-06-10 00:00:00+05:30,89.5,89.5,87.75,88.5,38243,0.0,0.0
2022-06-13 00:00:00+05:30,88.94999694824219,88.94999694824219,86.5,86.8499984741211,50343,0.0,0.0
2022-06-14 00:00:00+05:30,86.8499984741211,87.75,86.5999984741211,87.05000305175781,20534,0.0,0.0
2022-06-15 00:00:00+05:30,88.5,88.5,86.5,86.6500015258789,20400,0.0,0.0
2022-06-16 00:00:00+05:30,88.44999694824219,88.44999694824219,81.5,82.94999694824219,89337,0.0,0.0
2022-06-17 00:00:00+05:30,82.69999694824219,86.0,81.0,85.05000305175781,149658,0.0,0.0
2022-06-20 00:00:00+05:30,85.5,85.5,84.0,84.69999694824219,65294,0.0,0.0
2022-06-21 00:00:00+05:30,85.5,85.5,83.80000305175781,85.0999984741211,49250,0.0,0.0
2022-06-22 00:00:00+05:30,85.5,85.5,83.75,84.8499984741211,56294,0.0,0.0
2022-06-23 00:00:00+05:30,85.4000015258789,85.4000015258789,84.0,84.69999694824219,39441,0.0,0.0
2022-06-24 00:00:00+05:30,85.30000305175781,86.0,84.55000305175781,85.5999984741211,34653,0.0,0.0
2022-06-27 00:00:00+05:30,86.44999694824219,87.25,85.0,85.3499984741211,40479,0.0,0.0
2022-06-28 00:00:00+05:30,86.30000305175781,86.80000305175781,83.5,84.6500015258789,50375,0.0,0.0
2022-06-29 00:00:00+05:30,84.5999984741211,85.69999694824219,83.5,84.4000015258789,24623,0.0,0.0
2022-06-30 00:00:00+05:30,84.4000015258789,85.80000305175781,84.0,85.4000015258789,23813,0.0,0.0
2022-07-01 00:00:00+05:30,86.0,86.0,84.1500015258789,85.0,14809,0.0,0.0
2022-07-04 00:00:00+05:30,86.19999694824219,86.19999694824219,85.0999984741211,85.3499984741211,15841,0.0,0.0
2022-07-05 00:00:00+05:30,84.05000305175781,86.0,84.05000305175781,85.05000305175781,20187,0.0,0.0
2022-07-06 00:00:00+05:30,85.80000305175781,85.80000305175781,84.0999984741211,84.94999694824219,26752,0.0,0.0
2022-07-07 00:00:00+05:30,85.0,86.4000015258789,85.0,85.9000015258789,27330,0.0,0.0
2022-07-08 00:00:00+05:30,86.75,87.5999984741211,85.55000305175781,86.19999694824219,49821,0.0,0.0
2022-07-11 00:00:00+05:30,86.94999694824219,87.80000305175781,86.0,86.44999694824219,78368,0.0,0.0
2022-07-12 00:00:00+05:30,86.44999694824219,87.5,85.30000305175781,85.75,59814,0.0,0.0
2022-07-13 00:00:00+05:30,86.9000015258789,87.3499984741211,85.30000305175781,86.0999984741211,73441,0.0,0.0
2022-07-14 00:00:00+05:30,86.8499984741211,86.8499984741211,85.0999984741211,85.6500015258789,37100,0.0,0.0
2022-07-15 00:00:00+05:30,85.6500015258789,86.0,84.5,84.6500015258789,40585,0.0,0.0
2022-07-18 00:00:00+05:30,85.0,86.3499984741211,84.44999694824219,85.25,38823,0.0,0.0
2022-07-19 00:00:00+05:30,85.94999694824219,86.69999694824219,85.4000015258789,86.44999694824219,36501,0.0,0.0
2022-07-20 00:00:00+05:30,87.0,87.25,86.0,86.44999694824219,50431,0.0,0.0
2022-07-21 00:00:00+05:30,87.44999694824219,88.80000305175781,86.5,87.94999694824219,79566,0.0,0.0
2022-07-22 00:00:00+05:30,88.0,90.80000305175781,87.0,90.05000305175781,116488,0.0,0.0
2022-07-25 00:00:00+05:30,90.8499984741211,90.8499984741211,87.5,88.55000305175781,66407,0.0,0.0
2022-07-26 00:00:00+05:30,88.55000305175781,88.55000305175781,86.8499984741211,87.1500015258789,37829,0.0,0.0
2022-07-27 00:00:00+05:30,88.0,88.0,86.5,86.94999694824219,35286,0.0,0.0
2022-07-28 00:00:00+05:30,88.0,88.0,86.25,86.5,32715,0.0,0.0
2022-07-29 00:00:00+05:30,87.75,87.80000305175781,86.5,87.25,28988,0.0,0.0
2022-08-01 00:00:00+05:30,88.0,88.4000015258789,87.0999984741211,87.8499984741211,48004,0.0,0.0
2022-08-02 00:00:00+05:30,88.80000305175781,92.80000305175781,87.0999984741211,88.80000305175781,456858,0.0,0.0
2022-08-03 00:00:00+05:30,92.0,95.0,92.0,93.69999694824219,853782,0.0,0.0
2022-08-04 00:00:00+05:30,95.05000305175781,98.94999694824219,94.5,97.44999694824219,758243,0.0,0.0
2022-08-05 00:00:00+05:30,97.3499984741211,97.44999694824219,94.6500015258789,96.0999984741211,210947,0.0,0.0
2022-08-08 00:00:00+05:30,97.4000015258789,99.0,95.44999694824219,95.69999694824219,105069,0.0,0.0
2022-08-10 00:00:00+05:30,94.94999694824219,95.30000305175781,93.55000305175781,94.75,66891,0.0,0.0
2022-08-11 00:00:00+05:30,96.0,96.0,93.55000305175781,93.6500015258789,73967,0.0,0.0
2022-08-12 00:00:00+05:30,93.6500015258789,93.80000305175781,91.0,91.3499984741211,82050,0.0,0.0
2022-08-16 00:00:00+05:30,91.4000015258789,93.0,91.05000305175781,91.25,95007,0.0,0.0
2022-08-17 00:00:00+05:30,91.0,93.5,91.0,92.4000015258789,99577,0.0,0.0
2022-08-18 00:00:00+05:30,91.5,96.9000015258789,91.5,96.0999984741211,246239,0.0,0.0
2022-08-19 00:00:00+05:30,96.0,98.0,94.0999984741211,95.4000015258789,146751,0.0,0.0
2022-08-22 00:00:00+05:30,95.4000015258789,95.4000015258789,91.5,91.8499984741211,113029,0.0,0.0
2022-08-23 00:00:00+05:30,91.0999984741211,94.4000015258789,91.0999984741211,93.05000305175781,93481,0.0,0.0
2022-08-24 00:00:00+05:30,94.0,95.4000015258789,93.0,94.25,61926,0.0,0.0
